Abd,sample,Species,Community,Curve,Tax_dis,Depth
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.664,B.3.R.120,Agaricus bisporus,B,3,R,120
3.619,B.3.R.120,Gardnerella vaginalis,B,3,R,120
3.571,B.3.R.120,Helicobacter cinaedi,B,3,R,120
3.52,B.3.R.120,Halomicrobium mukohataei,B,3,R,120
3.466,B.3.R.120,Achromobacter insolitus,B,3,R,120
3.409,B.3.R.120,Komagataella phaffii,B,3,R,120
3.409,B.3.R.120,Komagataella phaffii,B,3,R,120
3.409,B.3.R.120,Komagataella phaffii,B,3,R,120
3.409,B.3.R.120,Komagataella phaffii,B,3,R,120
3.348,B.3.R.120,Pseudarthrobacter sulfonivorans,B,3,R,120
3.348,B.3.R.120,Pseudarthrobacter sulfonivorans,B,3,R,120
3.284,B.3.R.120,Pseudarthrobacter phenanthrenivorans,B,3,R,120
3.217,B.3.R.120,Erythrobacter flavus,B,3,R,120
3.147,B.3.R.120,Aeribacillus pallidus,B,3,R,120
3.073,B.3.R.120,Planktomarina temperata,B,3,R,120
2.997,B.3.R.120,Kosakonia oryzae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.917,B.3.R.120,Encephalitozoon romaleae,B,3,R,120
2.834,B.3.R.120,Helicobacter bilis,B,3,R,120
2.747,B.3.R.120,Octadecabacter temperatus,B,3,R,120
2.657,B.3.R.120,Desulfurococcus kamchatkensis,B,3,R,120
2.564,B.3.R.120,Paracoccus denitrificans,B,3,R,120
2.564,B.3.R.120,Paracoccus denitrificans,B,3,R,120
2.468,B.3.R.120,Riemerella anatipestifer,B,3,R,120
2.369,B.3.R.120,Bordetella petrii,B,3,R,120
2.266,B.3.R.120,Vibrio fluvialis,B,3,R,120
2.266,B.3.R.120,Vibrio fluvialis,B,3,R,120
2.16,B.3.R.120,Altererythrobacter atlanticus,B,3,R,120
2.05,B.3.R.120,Halorhabdus utahensis,B,3,R,120
1.938,B.3.R.120,Wolinella succinogenes,B,3,R,120
1.822,B.3.R.120,Citrobacter farmeri,B,3,R,120
1.702,B.3.R.120,Lawsonella clevelandensis,B,3,R,120
1.58,B.3.R.120,Sinomonas atrocyanea,B,3,R,120
1.454,B.3.R.120,Corynebacterium mustelae,B,3,R,120
1.324,B.3.R.120,Staphylothermus hellenicus,B,3,R,120
1.191,B.3.R.120,Chryseobacterium gallinarum,B,3,R,120
1.055,B.3.R.120,Bacillus paralicheniformis,B,3,R,120
0.916,B.3.R.120,Bifidobacterium breve,B,3,R,120
0.773,B.3.R.120,Citrobacter amalonaticus,B,3,R,120
0.627,B.3.R.120,Haloarcula marismortui,B,3,R,120
0.627,B.3.R.120,Haloarcula marismortui,B,3,R,120
0.477,B.3.R.120,Bordetella flabilis,B,3,R,120
0.325,B.3.R.120,Desulfurococcus mucosus,B,3,R,120
0.168,B.3.R.120,Octadecabacter antarcticus,B,3,R,120
0.009,B.3.R.120,Bacillus amyloliquefaciens,B,3,R,120
4.249,B.3.R.180,Desulfurococcus mucosus,B,3,R,180
3.812,B.3.R.180,Riemerella anatipestifer,B,3,R,180
3.78,B.3.R.180,Lawsonella clevelandensis,B,3,R,180
3.745,B.3.R.180,Corynebacterium mustelae,B,3,R,180
3.706,B.3.R.180,Brucella ovis,B,3,R,180
3.706,B.3.R.180,Brucella ovis,B,3,R,180
3.664,B.3.R.180,Haloarcula marismortui,B,3,R,180
3.664,B.3.R.180,Haloarcula marismortui,B,3,R,180
3.619,B.3.R.180,Bacillus amyloliquefaciens,B,3,R,180
3.571,B.3.R.180,Erythrobacter flavus,B,3,R,180
3.52,B.3.R.180,Corynebacterium vitaeruminis,B,3,R,180
3.466,B.3.R.180,Bordetella flabilis,B,3,R,180
3.409,B.3.R.180,Aeribacillus pallidus,B,3,R,180
3.348,B.3.R.180,Pseudarthrobacter sulfonivorans,B,3,R,180
3.348,B.3.R.180,Pseudarthrobacter sulfonivorans,B,3,R,180
3.284,B.3.R.180,Achromobacter insolitus,B,3,R,180
3.217,B.3.R.180,Planktomarina temperata,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.147,B.3.R.180,Agaricus bisporus,B,3,R,180
3.073,B.3.R.180,Gardnerella vaginalis,B,3,R,180
2.997,B.3.R.180,Bacillus paralicheniformis,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.917,B.3.R.180,Encephalitozoon romaleae,B,3,R,180
2.834,B.3.R.180,Citrobacter farmeri,B,3,R,180
2.747,B.3.R.180,Altererythrobacter atlanticus,B,3,R,180
2.657,B.3.R.180,Helicobacter bilis,B,3,R,180
2.564,B.3.R.180,Bordetella petrii,B,3,R,180
2.468,B.3.R.180,Desulfurococcus kamchatkensis,B,3,R,180
2.369,B.3.R.180,Chryseobacterium gallinarum,B,3,R,180
2.266,B.3.R.180,Bifidobacterium kashiwanohense,B,3,R,180
2.16,B.3.R.180,Halomicrobium mukohataei,B,3,R,180
2.05,B.3.R.180,Pseudarthrobacter phenanthrenivorans,B,3,R,180
1.938,B.3.R.180,Kosakonia oryzae,B,3,R,180
1.822,B.3.R.180,Octadecabacter antarcticus,B,3,R,180
1.702,B.3.R.180,Halorhabdus utahensis,B,3,R,180
1.58,B.3.R.180,Paracoccus denitrificans,B,3,R,180
1.58,B.3.R.180,Paracoccus denitrificans,B,3,R,180
1.454,B.3.R.180,Citrobacter amalonaticus,B,3,R,180
1.324,B.3.R.180,Chryseobacterium indologenes,B,3,R,180
1.191,B.3.R.180,Komagataella phaffii,B,3,R,180
1.191,B.3.R.180,Komagataella phaffii,B,3,R,180
1.191,B.3.R.180,Komagataella phaffii,B,3,R,180
1.191,B.3.R.180,Komagataella phaffii,B,3,R,180
1.055,B.3.R.180,Sinomonas atrocyanea,B,3,R,180
0.916,B.3.R.180,Staphylothermus hellenicus,B,3,R,180
0.773,B.3.R.180,Erythrobacter gangjinensis,B,3,R,180
0.773,B.3.R.180,Erythrobacter gangjinensis,B,3,R,180
0.627,B.3.R.180,Octadecabacter temperatus,B,3,R,180
0.477,B.3.R.180,Helicobacter cinaedi,B,3,R,180
0.325,B.3.R.180,Vibrio fluvialis,B,3,R,180
0.325,B.3.R.180,Vibrio fluvialis,B,3,R,180
0.168,B.3.R.180,Bifidobacterium breve,B,3,R,180
0.009,B.3.R.180,Wolinella succinogenes,B,3,R,180
4.249,B.3.R.30,Citrobacter amalonaticus,B,3,R,30
3.812,B.3.R.30,Wolinella succinogenes,B,3,R,30
3.78,B.3.R.30,Riemerella anatipestifer,B,3,R,30
3.745,B.3.R.30,Aeribacillus pallidus,B,3,R,30
3.706,B.3.R.30,Planktomarina temperata,B,3,R,30
3.664,B.3.R.30,Desulfurococcus kamchatkensis,B,3,R,30
3.619,B.3.R.30,Octadecabacter temperatus,B,3,R,30
3.571,B.3.R.30,Helicobacter bilis,B,3,R,30
3.52,B.3.R.30,Bifidobacterium breve,B,3,R,30
3.466,B.3.R.30,Haloarcula marismortui,B,3,R,30
3.466,B.3.R.30,Haloarcula marismortui,B,3,R,30
3.409,B.3.R.30,Chryseobacterium gallinarum,B,3,R,30
3.348,B.3.R.30,Achromobacter insolitus,B,3,R,30
3.284,B.3.R.30,Erythrobacter flavus,B,3,R,30
3.217,B.3.R.30,Lawsonella clevelandensis,B,3,R,30
3.147,B.3.R.30,Bordetella flabilis,B,3,R,30
3.073,B.3.R.30,Bacillus amyloliquefaciens,B,3,R,30
2.997,B.3.R.30,Bifidobacterium kashiwanohense,B,3,R,30
2.917,B.3.R.30,Pseudarthrobacter phenanthrenivorans,B,3,R,30
2.834,B.3.R.30,Halomicrobium mukohataei,B,3,R,30
2.747,B.3.R.30,Komagataella phaffii,B,3,R,30
2.747,B.3.R.30,Komagataella phaffii,B,3,R,30
2.747,B.3.R.30,Komagataella phaffii,B,3,R,30
2.747,B.3.R.30,Komagataella phaffii,B,3,R,30
2.657,B.3.R.30,Halorhabdus utahensis,B,3,R,30
2.564,B.3.R.30,Erythrobacter gangjinensis,B,3,R,30
2.564,B.3.R.30,Erythrobacter gangjinensis,B,3,R,30
2.468,B.3.R.30,Corynebacterium mustelae,B,3,R,30
2.369,B.3.R.30,Staphylothermus hellenicus,B,3,R,30
2.266,B.3.R.30,Bacillus paralicheniformis,B,3,R,30
2.16,B.3.R.30,Chryseobacterium indologenes,B,3,R,30
2.05,B.3.R.30,Desulfurococcus mucosus,B,3,R,30
1.938,B.3.R.30,Corynebacterium vitaeruminis,B,3,R,30
1.822,B.3.R.30,Paracoccus denitrificans,B,3,R,30
1.822,B.3.R.30,Paracoccus denitrificans,B,3,R,30
1.702,B.3.R.30,Bordetella petrii,B,3,R,30
1.58,B.3.R.30,Octadecabacter antarcticus,B,3,R,30
1.454,B.3.R.30,Citrobacter farmeri,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.324,B.3.R.30,Encephalitozoon romaleae,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.191,B.3.R.30,Agaricus bisporus,B,3,R,30
1.055,B.3.R.30,Gardnerella vaginalis,B,3,R,30
0.916,B.3.R.30,Sinomonas atrocyanea,B,3,R,30
0.773,B.3.R.30,Brucella ovis,B,3,R,30
0.773,B.3.R.30,Brucella ovis,B,3,R,30
0.627,B.3.R.30,Altererythrobacter atlanticus,B,3,R,30
0.477,B.3.R.30,Vibrio fluvialis,B,3,R,30
0.477,B.3.R.30,Vibrio fluvialis,B,3,R,30
0.325,B.3.R.30,Helicobacter cinaedi,B,3,R,30
0.168,B.3.R.30,Pseudarthrobacter sulfonivorans,B,3,R,30
0.168,B.3.R.30,Pseudarthrobacter sulfonivorans,B,3,R,30
0.009,B.3.R.30,Kosakonia oryzae,B,3,R,30
4.249,B.3.R.60,Altererythrobacter atlanticus,B,3,R,60
3.812,B.3.R.60,Komagataella phaffii,B,3,R,60
3.812,B.3.R.60,Komagataella phaffii,B,3,R,60
3.812,B.3.R.60,Komagataella phaffii,B,3,R,60
3.812,B.3.R.60,Komagataella phaffii,B,3,R,60
3.78,B.3.R.60,Corynebacterium vitaeruminis,B,3,R,60
3.745,B.3.R.60,Erythrobacter gangjinensis,B,3,R,60
3.745,B.3.R.60,Erythrobacter gangjinensis,B,3,R,60
3.706,B.3.R.60,Octadecabacter antarcticus,B,3,R,60
3.664,B.3.R.60,Lawsonella clevelandensis,B,3,R,60
3.619,B.3.R.60,Chryseobacterium indologenes,B,3,R,60
3.571,B.3.R.60,Kosakonia oryzae,B,3,R,60
3.52,B.3.R.60,Sinomonas atrocyanea,B,3,R,60
3.466,B.3.R.60,Citrobacter amalonaticus,B,3,R,60
3.409,B.3.R.60,Bacillus paralicheniformis,B,3,R,60
3.348,B.3.R.60,Pseudarthrobacter phenanthrenivorans,B,3,R,60
3.284,B.3.R.60,Helicobacter bilis,B,3,R,60
3.217,B.3.R.60,Paracoccus denitrificans,B,3,R,60
3.217,B.3.R.60,Paracoccus denitrificans,B,3,R,60
3.147,B.3.R.60,Gardnerella vaginalis,B,3,R,60
3.073,B.3.R.60,Achromobacter insolitus,B,3,R,60
2.997,B.3.R.60,Helicobacter cinaedi,B,3,R,60
2.917,B.3.R.60,Bordetella petrii,B,3,R,60
2.834,B.3.R.60,Planktomarina temperata,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.747,B.3.R.60,Agaricus bisporus,B,3,R,60
2.657,B.3.R.60,Vibrio fluvialis,B,3,R,60
2.657,B.3.R.60,Vibrio fluvialis,B,3,R,60
2.564,B.3.R.60,Riemerella anatipestifer,B,3,R,60
2.468,B.3.R.60,Haloarcula marismortui,B,3,R,60
2.468,B.3.R.60,Haloarcula marismortui,B,3,R,60
2.369,B.3.R.60,Halorhabdus utahensis,B,3,R,60
2.266,B.3.R.60,Bifidobacterium kashiwanohense,B,3,R,60
2.16,B.3.R.60,Brucella ovis,B,3,R,60
2.16,B.3.R.60,Brucella ovis,B,3,R,60
2.05,B.3.R.60,Desulfurococcus mucosus,B,3,R,60
1.938,B.3.R.60,Erythrobacter flavus,B,3,R,60
1.822,B.3.R.60,Bifidobacterium breve,B,3,R,60
1.702,B.3.R.60,Halomicrobium mukohataei,B,3,R,60
1.58,B.3.R.60,Wolinella succinogenes,B,3,R,60
1.454,B.3.R.60,Desulfurococcus kamchatkensis,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.324,B.3.R.60,Encephalitozoon romaleae,B,3,R,60
1.191,B.3.R.60,Citrobacter farmeri,B,3,R,60
1.055,B.3.R.60,Staphylothermus hellenicus,B,3,R,60
0.916,B.3.R.60,Octadecabacter temperatus,B,3,R,60
0.773,B.3.R.60,Corynebacterium mustelae,B,3,R,60
0.627,B.3.R.60,Aeribacillus pallidus,B,3,R,60
0.477,B.3.R.60,Pseudarthrobacter sulfonivorans,B,3,R,60
0.477,B.3.R.60,Pseudarthrobacter sulfonivorans,B,3,R,60
0.325,B.3.R.60,Bacillus amyloliquefaciens,B,3,R,60
0.168,B.3.R.60,Chryseobacterium gallinarum,B,3,R,60
0.009,B.3.R.60,Bordetella flabilis,B,3,R,60
4.249,B.3.V.60,Corynebacterium vitaeruminis,B,3,V,60
3.812,B.3.V.60,Corynebacterium mustelae,B,3,V,60
3.78,B.3.V.60,Desulfurococcus kamchatkensis,B,3,V,60
3.745,B.3.V.60,Desulfurococcus mucosus,B,3,V,60
3.706,B.3.V.60,Lawsonella clevelandensis,B,3,V,60
3.664,B.3.V.60,Staphylothermus hellenicus,B,3,V,60
3.619,B.3.V.60,Vibrio fluvialis,B,3,V,60
3.619,B.3.V.60,Vibrio fluvialis,B,3,V,60
3.571,B.3.V.60,Brucella ovis,B,3,V,60
3.571,B.3.V.60,Brucella ovis,B,3,V,60
3.52,B.3.V.60,Octadecabacter antarcticus,B,3,V,60
3.466,B.3.V.60,Octadecabacter temperatus,B,3,V,60
3.409,B.3.V.60,Paracoccus denitrificans,B,3,V,60
3.409,B.3.V.60,Paracoccus denitrificans,B,3,V,60
3.348,B.3.V.60,Planktomarina temperata,B,3,V,60
3.284,B.3.V.60,Chryseobacterium indologenes,B,3,V,60
3.217,B.3.V.60,Chryseobacterium gallinarum,B,3,V,60
3.147,B.3.V.60,Pseudarthrobacter sulfonivorans,B,3,V,60
3.147,B.3.V.60,Pseudarthrobacter sulfonivorans,B,3,V,60
3.073,B.3.V.60,Pseudarthrobacter phenanthrenivorans,B,3,V,60
2.997,B.3.V.60,Riemerella anatipestifer,B,3,V,60
2.917,B.3.V.60,Sinomonas atrocyanea,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.834,B.3.V.60,Agaricus bisporus,B,3,V,60
2.747,B.3.V.60,Komagataella phaffii,B,3,V,60
2.747,B.3.V.60,Komagataella phaffii,B,3,V,60
2.747,B.3.V.60,Komagataella phaffii,B,3,V,60
2.747,B.3.V.60,Komagataella phaffii,B,3,V,60
2.657,B.3.V.60,Bordetella petrii,B,3,V,60
2.564,B.3.V.60,Bordetella flabilis,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.468,B.3.V.60,Encephalitozoon romaleae,B,3,V,60
2.369,B.3.V.60,Achromobacter insolitus,B,3,V,60
2.266,B.3.V.60,Helicobacter cinaedi,B,3,V,60
2.16,B.3.V.60,Helicobacter bilis,B,3,V,60
2.05,B.3.V.60,Citrobacter amalonaticus,B,3,V,60
1.938,B.3.V.60,Citrobacter farmeri,B,3,V,60
1.822,B.3.V.60,Wolinella succinogenes,B,3,V,60
1.702,B.3.V.60,Kosakonia oryzae,B,3,V,60
1.58,B.3.V.60,Bifidobacterium breve,B,3,V,60
1.454,B.3.V.60,Bifidobacterium kashiwanohense,B,3,V,60
1.324,B.3.V.60,Bacillus amyloliquefaciens,B,3,V,60
1.191,B.3.V.60,Bacillus paralicheniformis,B,3,V,60
1.055,B.3.V.60,Gardnerella vaginalis,B,3,V,60
0.916,B.3.V.60,Aeribacillus pallidus,B,3,V,60
0.773,B.3.V.60,Halorhabdus utahensis,B,3,V,60
0.627,B.3.V.60,Halomicrobium mukohataei,B,3,V,60
0.477,B.3.V.60,Erythrobacter flavus,B,3,V,60
0.325,B.3.V.60,Erythrobacter gangjinensis,B,3,V,60
0.325,B.3.V.60,Erythrobacter gangjinensis,B,3,V,60
0.168,B.3.V.60,Haloarcula marismortui,B,3,V,60
0.168,B.3.V.60,Haloarcula marismortui,B,3,V,60
0.009,B.3.V.60,Altererythrobacter atlanticus,B,3,V,60
15.002,B.4.C.60,Corynebacterium vitaeruminis,B,4,C,60
15.002,B.4.C.60,Lawsonella clevelandensis,B,4,C,60
10.589,B.4.C.60,Desulfurococcus kamchatkensis,B,4,C,60
10.589,B.4.C.60,Staphylothermus hellenicus,B,4,C,60
7.388,B.4.C.60,Corynebacterium mustelae,B,4,C,60
7.388,B.4.C.60,Desulfurococcus mucosus,B,4,C,60
5.154,B.4.C.60,Vibrio fluvialis,B,4,C,60
5.154,B.4.C.60,Vibrio fluvialis,B,4,C,60
5.154,B.4.C.60,Paracoccus denitrificans,B,4,C,60
5.154,B.4.C.60,Paracoccus denitrificans,B,4,C,60
3.596,B.4.C.60,Octadecabacter antarcticus,B,4,C,60
3.596,B.4.C.60,Planktomarina temperata,B,4,C,60
2.509,B.4.C.60,Brucella ovis,B,4,C,60
2.509,B.4.C.60,Brucella ovis,B,4,C,60
2.509,B.4.C.60,Octadecabacter temperatus,B,4,C,60
1.75,B.4.C.60,Chryseobacterium indologenes,B,4,C,60
1.75,B.4.C.60,Riemerella anatipestifer,B,4,C,60
1.221,B.4.C.60,Pseudarthrobacter sulfonivorans,B,4,C,60
1.221,B.4.C.60,Pseudarthrobacter sulfonivorans,B,4,C,60
1.221,B.4.C.60,Sinomonas atrocyanea,B,4,C,60
0.852,B.4.C.60,Chryseobacterium gallinarum,B,4,C,60
0.852,B.4.C.60,Pseudarthrobacter phenanthrenivorans,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Agaricus bisporus,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.594,B.4.C.60,Encephalitozoon romaleae,B,4,C,60
0.415,B.4.C.60,Bordetella petrii,B,4,C,60
0.415,B.4.C.60,Achromobacter insolitus,B,4,C,60
0.289,B.4.C.60,Komagataella phaffii,B,4,C,60
0.289,B.4.C.60,Komagataella phaffii,B,4,C,60
0.289,B.4.C.60,Komagataella phaffii,B,4,C,60
0.289,B.4.C.60,Komagataella phaffii,B,4,C,60
0.289,B.4.C.60,Bordetella flabilis,B,4,C,60
0.202,B.4.C.60,Helicobacter cinaedi,B,4,C,60
0.202,B.4.C.60,Wolinella succinogenes,B,4,C,60
0.141,B.4.C.60,Citrobacter amalonaticus,B,4,C,60
0.141,B.4.C.60,Kosakonia oryzae,B,4,C,60
0.098,B.4.C.60,Helicobacter bilis,B,4,C,60
0.098,B.4.C.60,Citrobacter farmeri,B,4,C,60
0.069,B.4.C.60,Bifidobacterium breve,B,4,C,60
0.069,B.4.C.60,Gardnerella vaginalis,B,4,C,60
0.048,B.4.C.60,Bacillus amyloliquefaciens,B,4,C,60
0.048,B.4.C.60,Aeribacillus pallidus,B,4,C,60
0.033,B.4.C.60,Bifidobacterium kashiwanohense,B,4,C,60
0.033,B.4.C.60,Bacillus paralicheniformis,B,4,C,60
0.023,B.4.C.60,Halorhabdus utahensis,B,4,C,60
0.023,B.4.C.60,Haloarcula marismortui,B,4,C,60
0.023,B.4.C.60,Haloarcula marismortui,B,4,C,60
0.016,B.4.C.60,Erythrobacter flavus,B,4,C,60
