Bin Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
C.5.N.60-8K-bin.19	C	5	N	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.N.60-8K-bin.2	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	81.21	0.78	25
C.5.N.60-8K-bin.20	C	5	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.5.N.60-8K-bin.21	C	5	N	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.N.60-8K-bin.22	C	5	N	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.N.60-8K-bin.23	C	5	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.N.60-8K-bin.24	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	81.21	0.78	25
C.5.N.60-8K-bin.25	C	5	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.N.60-8K-bin.26	C	5	N	60	8K	f__Enterobacteriaceae (UID5054)	98.69	0.08	0
C.5.N.60-8K-bin.27	C	5	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.N.60-8K-bin.28	C	5	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.5.N.60-8K-bin.29	C	5	N	60	8K	f__Enterobacteriaceae (UID5054)	98.69	0.08	0
C.5.N.60-8K-bin.3	C	5	N	60	8K	p__Euryarchaeota (UID49)	99.84	0.65	0
C.5.N.60-8K-bin.30	C	5	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.N.60-8K-bin.31	C	5	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.N.60-8K-bin.32	C	5	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.5.N.60-8K-bin.33	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.3	0
C.5.N.60-8K-bin.34	C	5	N	60	8K	k__Archaea (UID146)	97.06	0.74	0
C.5.N.60-8K-bin.35	C	5	N	60	8K	k__Archaea (UID146)	97.06	0.74	0
C.5.N.60-8K-bin.36	C	5	N	60	8K	c__Alphaproteobacteria (UID3422)	97.08	0.49	0
C.5.N.60-8K-bin.37	C	5	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.N.60-8K-bin.38	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	98.79	0.48	0
C.5.N.60-8K-bin.39	C	5	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.5.N.60-8K-bin.4	C	5	N	60	8K	c__Alphaproteobacteria (UID3422)	97.08	0.49	0
C.5.N.60-8K-bin.40	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.3	0
C.5.N.60-8K-bin.41	C	5	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.N.60-8K-bin.42	C	5	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.N.60-8K-bin.43	C	5	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.N.60-8K-bin.44	C	5	N	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.N.60-8K-bin.45	C	5	N	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.N.60-8K-bin.46	C	5	N	60	8K	o__Burkholderiales (UID4002)	95.77	0.93	25
C.5.N.60-8K-bin.47	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	81.21	0.78	25
C.5.N.60-8K-bin.48	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	98.41	0.61	0
C.5.N.60-8K-bin.49	C	5	N	60	8K	k__Archaea (UID146)	97.06	0.74	0
C.5.N.60-8K-bin.5	C	5	N	60	8K	f__Enterobacteriaceae (UID5054)	98.69	0.08	0
C.5.N.60-8K-bin.50	C	5	N	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.N.60-8K-bin.51	C	5	N	60	8K	o__Burkholderiales (UID4002)	95.77	0.93	25
C.5.N.60-8K-bin.52	C	5	N	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.N.60-8K-bin.53	C	5	N	60	8K	o__Burkholderiales (UID4002)	95.77	0.93	25
C.5.N.60-8K-bin.54	C	5	N	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.3	0
C.5.N.60-8K-bin.55	C	5	N	60	8K	f__Enterobacteriaceae (UID5054)	98.69	0.08	0
C.5.N.60-8K-bin.6	C	5	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.5.N.60-8K-bin.7	C	5	N	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.N.60-8K-bin.8	C	5	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.5.N.60-8K-bin.9	C	5	N	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.5.N.60-DT-bin.1	C	5	N	60	DT	k__Bacteria (UID209)	96.55	0.47	0
C.5.N.60-DT-bin.10	C	5	N	60	DT	f__Rhodobacteraceae (UID3340)	98.79	0.48	0
C.5.N.60-DT-bin.11	C	5	N	60	DT	f__Rhodobacteraceae (UID3340)	88.41	0	0
C.5.N.60-DT-bin.12	C	5	N	60	DT	f__Enterobacteriaceae (UID5054)	100	0.08	0
C.5.N.60-DT-bin.13	C	5	N	60	DT	f__Spirochaetaceae (UID2512)	100	29.84	6.78
C.5.N.60-DT-bin.14	C	5	N	60	DT	g__Bacillus (UID864)	99.59	0	0
C.5.N.60-DT-bin.15	C	5	N	60	DT	f__Spirochaetaceae (UID2512)	20.97	4.03	20
C.5.N.60-DT-bin.16	C	5	N	60	DT	o__Burkholderiales (UID4001)	98.35	4.31	11.43
C.5.N.60-DT-bin.17	C	5	N	60	DT	k__Archaea (UID146)	99.26	0.74	0
C.5.N.60-DT-bin.18	C	5	N	60	DT	k__Archaea (UID146)	100	0	0
C.5.N.60-DT-bin.19	C	5	N	60	DT	p__Euryarchaeota (UID49)	100	1.31	0
C.5.N.60-DT-bin.2	C	5	N	60	DT	p__Cyanobacteria (UID2189)	84.26	38.7	50
C.5.N.60-DT-bin.20	C	5	N	60	DT	k__Archaea (UID2)	53.12	21.94	0
C.5.N.60-DT-bin.21	C	5	N	60	DT	g__Streptomyces (UID2052)	99.91	0	0
C.5.N.60-DT-bin.22	C	5	N	60	DT	k__Archaea (UID2)	71.66	15.3	1.82
C.5.N.60-DT-bin.3	C	5	N	60	DT	o__Burkholderiales (UID4002)	95.97	1.13	50
C.5.N.60-DT-bin.4	C	5	N	60	DT	c__Alphaproteobacteria (UID3422)	94.48	0.49	0
C.5.N.60-DT-bin.5	C	5	N	60	DT	f__Spirochaetaceae (UID2512)	95.16	50	25
C.5.N.60-DT-bin.6	C	5	N	60	DT	k__Bacteria (UID209)	100	1.75	0
C.5.N.60-DT-bin.7	C	5	N	60	DT	k__Bacteria (UID3187)	99.15	0.85	0
C.5.N.60-DT-bin.8	C	5	N	60	DT	p__Euryarchaeota (UID49)	99.84	0.65	0
C.5.N.60-DT-bin.9	C	5	N	60	DT	p__Cyanobacteria (UID2189)	59.26	14.3	49.35
C.5.N.60-MM-bin.1	C	5	N	60	MM	g__Bacillus (UID864)	99.59	0	0
C.5.N.60-MM-bin.10	C	5	N	60	MM	p__Cyanobacteria (UID2189)	92.7	0.59	75
C.5.N.60-MM-bin.11	C	5	N	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.5.N.60-MM-bin.12	C	5	N	60	MM	k__Bacteria (UID203)	98.28	35.71	0
C.5.N.60-MM-bin.13	C	5	N	60	MM	o__Burkholderiales (UID4002)	97.96	0.84	0
C.5.N.60-MM-bin.14	C	5	N	60	MM	f__Rhodobacteraceae (UID3340)	97.8	0.61	0
C.5.N.60-MM-bin.15	C	5	N	60	MM	p__Cyanobacteria (UID2189)	93.93	0.78	0
C.5.N.60-MM-bin.16	C	5	N	60	MM	k__Bacteria (UID209)	96.55	0.47	0
C.5.N.60-MM-bin.2	C	5	N	60	MM	g__Streptomyces (UID2052)	96.35	0	0
C.5.N.60-MM-bin.3	C	5	N	60	MM	k__Bacteria (UID209)	100	1.75	0
C.5.N.60-MM-bin.4	C	5	N	60	MM	f__Spirochaetaceae (UID2512)	99.19	0	0
C.5.N.60-MM-bin.5	C	5	N	60	MM	o__Chlamydiales (UID2994)	96.46	0	0
C.5.N.60-MM-bin.6	C	5	N	60	MM	o__Burkholderiales (UID4001)	99.15	1.8	0
C.5.N.60-MM-bin.7	C	5	N	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.5.N.60-MM-bin.8	C	5	N	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.5.N.60-MM-bin.9	C	5	N	60	MM	f__Rhodobacteraceae (UID3340)	98.79	0.48	0
C.5.V.60-8K-bin.1	C	5	V	60	8K	f__Rhodobacteraceae (UID3340)	78.61	0.3	0
C.5.V.60-8K-bin.10	C	5	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.V.60-8K-bin.11	C	5	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.V.60-8K-bin.12	C	5	V	60	8K	k__Bacteria (UID209)	100	0	0
C.5.V.60-8K-bin.13	C	5	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.V.60-8K-bin.14	C	5	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.V.60-8K-bin.15	C	5	V	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.5.V.60-8K-bin.16	C	5	V	60	8K	k__Bacteria (UID209)	100	0	0
C.5.V.60-8K-bin.17	C	5	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.V.60-8K-bin.18	C	5	V	60	8K	f__Rhodobacteraceae (UID3340)	78.61	0.3	0
C.5.V.60-8K-bin.19	C	5	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.V.60-8K-bin.2	C	5	V	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.5.V.60-8K-bin.20	C	5	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.V.60-8K-bin.21	C	5	V	60	8K	g__Bacillus (UID864)	99.17	0	0
C.5.V.60-8K-bin.22	C	5	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.V.60-8K-bin.23	C	5	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.V.60-8K-bin.24	C	5	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.V.60-8K-bin.25	C	5	V	60	8K	k__Bacteria (UID209)	100	0	0
C.5.V.60-8K-bin.26	C	5	V	60	8K	g__Bacillus (UID864)	99.17	0	0
C.5.V.60-8K-bin.27	C	5	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.V.60-8K-bin.28	C	5	V	60	8K	f__Rhodobacteraceae (UID3340)	98.58	0.61	0
C.5.V.60-8K-bin.29	C	5	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.V.60-8K-bin.3	C	5	V	60	8K	g__Bacillus (UID864)	99.17	0	0
C.5.V.60-8K-bin.30	C	5	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.V.60-8K-bin.31	C	5	V	60	8K	f__Rhodobacteraceae (UID3340)	78.61	0.3	0
C.5.V.60-8K-bin.32	C	5	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.V.60-8K-bin.33	C	5	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.V.60-8K-bin.34	C	5	V	60	8K	k__Bacteria (UID209)	100	0	0
C.5.V.60-8K-bin.35	C	5	V	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.5.V.60-8K-bin.36	C	5	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.V.60-8K-bin.37	C	5	V	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.5.V.60-8K-bin.38	C	5	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.V.60-8K-bin.39	C	5	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.V.60-8K-bin.4	C	5	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.V.60-8K-bin.40	C	5	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.V.60-8K-bin.41	C	5	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.V.60-8K-bin.5	C	5	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.V.60-8K-bin.6	C	5	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.V.60-8K-bin.7	C	5	V	60	8K	g__Bacillus (UID864)	99.17	0	0
C.5.V.60-8K-bin.8	C	5	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.V.60-8K-bin.9	C	5	V	60	8K	f__Rhodobacteraceae (UID3340)	88.48	0.4	0
C.5.V.60-DT-bin.1	C	5	V	60	DT	f__Rhodobacteraceae (UID3340)	95.83	0.02	0
C.5.V.60-DT-bin.10	C	5	V	60	DT	g__Streptomyces (UID2052)	99.91	0	0
C.5.V.60-DT-bin.11	C	5	V	60	DT	k__Bacteria (UID209)	100	1.75	0
C.5.V.60-DT-bin.12	C	5	V	60	DT	k__Bacteria (UID3187)	24.78	1.77	0
C.5.V.60-DT-bin.13	C	5	V	60	DT	k__Bacteria (UID209)	100	0	0
C.5.V.60-DT-bin.14	C	5	V	60	DT	k__Archaea (UID2)	52.19	21.47	0
C.5.V.60-DT-bin.15	C	5	V	60	DT	c__Alphaproteobacteria (UID3422)	95.16	19.16	4.17
C.5.V.60-DT-bin.16	C	5	V	60	DT	f__Rhodobacteraceae (UID3340)	99.29	2.7	25
C.5.V.60-DT-bin.17	C	5	V	60	DT	k__Bacteria (UID3187)	84.19	0.85	0
C.5.V.60-DT-bin.18	C	5	V	60	DT	g__Bacillus (UID864)	99.59	0	0
C.5.V.60-DT-bin.19	C	5	V	60	DT	f__Spirochaetaceae (UID2512)	96.77	8.33	19.05
C.5.V.60-DT-bin.2	C	5	V	60	DT	k__Bacteria (UID203)	63.48	29.54	0
C.5.V.60-DT-bin.20	C	5	V	60	DT	p__Euryarchaeota (UID49)	79.84	3.27	60
C.5.V.60-DT-bin.21	C	5	V	60	DT	p__Cyanobacteria (UID2189)	8.52	0.67	100
C.5.V.60-DT-bin.22	C	5	V	60	DT	k__Bacteria (UID209)	96.55	0.47	0
C.5.V.60-DT-bin.3	C	5	V	60	DT	p__Euryarchaeota (UID49)	100	1.33	0
C.5.V.60-DT-bin.4	C	5	V	60	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.5.V.60-DT-bin.5	C	5	V	60	DT	f__Enterobacteriaceae (UID5054)	99.14	0.08	0
C.5.V.60-DT-bin.6	C	5	V	60	DT	f__Rhodobacteraceae (UID3340)	97.88	0.78	0
C.5.V.60-DT-bin.7	C	5	V	60	DT	c__Gammaproteobacteria (UID4387)	100	0.91	50
C.5.V.60-DT-bin.8	C	5	V	60	DT	k__Archaea (UID2)	95.33	25.55	34.04
C.5.V.60-DT-bin.9	C	5	V	60	DT	f__Enterobacteriaceae (UID5103)	99.18	1	0
C.5.V.60-MM-bin.1	C	5	V	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.5.V.60-MM-bin.10	C	5	V	60	MM	k__Bacteria (UID209)	96.55	0.47	0
C.5.V.60-MM-bin.11	C	5	V	60	MM	g__Bacillus (UID864)	99.59	0	0
C.5.V.60-MM-bin.12	C	5	V	60	MM	o__Burkholderiales (UID4001)	99.15	1.8	0
C.5.V.60-MM-bin.13	C	5	V	60	MM	k__Bacteria (UID203)	100	4.88	21.05
C.5.V.60-MM-bin.14	C	5	V	60	MM	f__Enterobacteriaceae (UID5103)	99.3	0.39	0
C.5.V.60-MM-bin.15	C	5	V	60	MM	k__Bacteria (UID3187)	87.93	0.86	0
C.5.V.60-MM-bin.16	C	5	V	60	MM	c__Alphaproteobacteria (UID3422)	98.44	0.92	0
C.5.V.60-MM-bin.17	C	5	V	60	MM	p__Cyanobacteria (UID2189)	99.56	1.85	10
C.5.V.60-MM-bin.18	C	5	V	60	MM	k__Bacteria (UID209)	100	0	0
C.5.V.60-MM-bin.2	C	5	V	60	MM	c__Gammaproteobacteria (UID4387)	99.44	0.56	0
C.5.V.60-MM-bin.3	C	5	V	60	MM	k__Bacteria (UID3187)	95.69	2.63	0
C.5.V.60-MM-bin.4	C	5	V	60	MM	p__Cyanobacteria (UID2189)	88.48	1.11	37.5
C.5.V.60-MM-bin.5	C	5	V	60	MM	k__Bacteria (UID209)	100	1.75	0
C.5.V.60-MM-bin.6	C	5	V	60	MM	c__Alphaproteobacteria (UID3422)	99.38	0.11	0
C.5.V.60-MM-bin.7	C	5	V	60	MM	k__Bacteria (UID203)	72.59	60.11	53.7
C.5.V.60-MM-bin.8	C	5	V	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.5.V.60-MM-bin.9	C	5	V	60	MM	f__Enterobacteriaceae (UID5054)	99.79	0.19	0
