Bin Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
A.5.C.60-8K-bin.28	A	5	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.C.60-8K-bin.29	A	5	C	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.5.C.60-8K-bin.3	A	5	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.C.60-8K-bin.30	A	5	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.C.60-8K-bin.31	A	5	C	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.C.60-8K-bin.32	A	5	C	60	8K	o__Rhodospirillales (UID3754)	96.02	0.5	0
A.5.C.60-8K-bin.33	A	5	C	60	8K	o__Rhodospirillales (UID3754)	95.02	0	0
A.5.C.60-8K-bin.34	A	5	C	60	8K	k__Bacteria (UID3060)	97.97	0	0
A.5.C.60-8K-bin.35	A	5	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.5.C.60-8K-bin.36	A	5	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.C.60-8K-bin.37	A	5	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.C.60-8K-bin.38	A	5	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.C.60-8K-bin.39	A	5	C	60	8K	o__Rhodospirillales (UID3754)	88.56	0	0
A.5.C.60-8K-bin.4	A	5	C	60	8K	o__Burkholderiales (UID4000)	98.13	0	0
A.5.C.60-8K-bin.40	A	5	C	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.C.60-8K-bin.41	A	5	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.5.C.60-8K-bin.42	A	5	C	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.5.C.60-8K-bin.43	A	5	C	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.C.60-8K-bin.44	A	5	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.5.C.60-8K-bin.45	A	5	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.C.60-8K-bin.46	A	5	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.69	20
A.5.C.60-8K-bin.47	A	5	C	60	8K	f__Rhodobacteraceae (UID3361)	99.55	0.53	0
A.5.C.60-8K-bin.48	A	5	C	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.C.60-8K-bin.49	A	5	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.C.60-8K-bin.5	A	5	C	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.C.60-8K-bin.50	A	5	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.C.60-8K-bin.51	A	5	C	60	8K	o__Rhodospirillales (UID3754)	95.52	0	0
A.5.C.60-8K-bin.52	A	5	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.C.60-8K-bin.53	A	5	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.5.C.60-8K-bin.54	A	5	C	60	8K	o__Burkholderiales (UID4000)	98.13	0	0
A.5.C.60-8K-bin.6	A	5	C	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.C.60-8K-bin.7	A	5	C	60	8K	o__Rhodospirillales (UID3754)	99.9	0.5	0
A.5.C.60-8K-bin.8	A	5	C	60	8K	o__Burkholderiales (UID4000)	98.13	0	0
A.5.C.60-8K-bin.9	A	5	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.C.60-DT-bin.1	A	5	C	60	DT	k__Bacteria (UID2570)	98.34	7.18	7.69
A.5.C.60-DT-bin.10	A	5	C	60	DT	o__Actinomycetales (UID1815)	96.89	0.42	0
A.5.C.60-DT-bin.11	A	5	C	60	DT	f__Bacillaceae (UID829)	98.85	0.03	0
A.5.C.60-DT-bin.12	A	5	C	60	DT	f__Rhodobacteraceae (UID3361)	99.25	1.13	0
A.5.C.60-DT-bin.13	A	5	C	60	DT	o__Rhodospirillales (UID3754)	99.9	0.65	0
A.5.C.60-DT-bin.14	A	5	C	60	DT	k__Archaea (UID2)	69.16	14.52	0
A.5.C.60-DT-bin.15	A	5	C	60	DT	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.C.60-DT-bin.16	A	5	C	60	DT	p__Euryarchaeota (UID49)	97.39	0	0
A.5.C.60-DT-bin.17	A	5	C	60	DT	o__Actinomycetales (UID1814)	98.6	8.31	24.49
A.5.C.60-DT-bin.18	A	5	C	60	DT	k__Bacteria (UID3060)	99.39	0	0
A.5.C.60-DT-bin.19	A	5	C	60	DT	k__Bacteria (UID2570)	91.76	1.92	0
A.5.C.60-DT-bin.2	A	5	C	60	DT	o__Rhizobiales (UID3481)	99.44	3.07	3.45
A.5.C.60-DT-bin.20	A	5	C	60	DT	o__Rhodospirillales (UID3754)	99.5	0	0
A.5.C.60-DT-bin.21	A	5	C	60	DT	f__Rhodobacteraceae (UID3340)	98.48	0	0
A.5.C.60-DT-bin.22	A	5	C	60	DT	p__Euryarchaeota (UID49)	96.73	0	0
A.5.C.60-DT-bin.23	A	5	C	60	DT	k__Bacteria (UID3060)	98.78	0.51	0
A.5.C.60-DT-bin.24	A	5	C	60	DT	p__Euryarchaeota (UID49)	100	5.23	0
A.5.C.60-DT-bin.25	A	5	C	60	DT	f__Halobacteriaceae (UID96)	99.42	0.92	12.5
A.5.C.60-DT-bin.3	A	5	C	60	DT	g__Vibrio (UID4878)	98.69	0.03	0
A.5.C.60-DT-bin.4	A	5	C	60	DT	k__Bacteria (UID2570)	98.91	0.82	0
A.5.C.60-DT-bin.5	A	5	C	60	DT	k__Bacteria (UID3060)	99.59	0	0
A.5.C.60-DT-bin.6	A	5	C	60	DT	f__Rhodobacteraceae (UID3356)	99.24	0.3	0
A.5.C.60-DT-bin.7	A	5	C	60	DT	f__Rhodobacteraceae (UID3356)	99.55	1.47	0
A.5.C.60-DT-bin.8	A	5	C	60	DT	o__Burkholderiales (UID4000)	100	0	0
A.5.C.60-DT-bin.9	A	5	C	60	DT	f__Halobacteriaceae (UID96)	98.87	0.03	0
A.5.C.60-MM-bin.1	A	5	C	60	MM	o__Rhodospirillales (UID3754)	100	1.46	12.5
A.5.C.60-MM-bin.10	A	5	C	60	MM	g__Vibrio (UID4878)	97.15	0.03	0
A.5.C.60-MM-bin.11	A	5	C	60	MM	o__Actinomycetales (UID1815)	89.89	10.04	31.48
A.5.C.60-MM-bin.12	A	5	C	60	MM	k__Bacteria (UID2570)	98.91	0	0
A.5.C.60-MM-bin.13	A	5	C	60	MM	o__Rhodospirillales (UID3754)	97.91	0	0
A.5.C.60-MM-bin.14	A	5	C	60	MM	k__Bacteria (UID3060)	98.78	0.51	0
A.5.C.60-MM-bin.15	A	5	C	60	MM	o__Rhodospirillales (UID3754)	97.96	2.49	0
A.5.C.60-MM-bin.16	A	5	C	60	MM	f__Rhodobacteraceae (UID3356)	99.24	0.3	0
A.5.C.60-MM-bin.17	A	5	C	60	MM	f__Rhodobacteraceae (UID3340)	97.27	0	0
A.5.C.60-MM-bin.18	A	5	C	60	MM	k__Bacteria (UID2570)	96.7	0.27	0
A.5.C.60-MM-bin.19	A	5	C	60	MM	o__Actinomycetales (UID1814)	91.49	5.78	19.44
A.5.C.60-MM-bin.2	A	5	C	60	MM	f__Rhodobacteraceae (UID3356)	99.55	0.33	0
A.5.C.60-MM-bin.20	A	5	C	60	MM	k__Bacteria (UID2570)	94.48	2.76	16.67
A.5.C.60-MM-bin.3	A	5	C	60	MM	f__Rhodobacteraceae (UID3361)	99.25	0.53	0
A.5.C.60-MM-bin.4	A	5	C	60	MM	k__Bacteria (UID3060)	96.54	0	0
A.5.C.60-MM-bin.5	A	5	C	60	MM	o__Flavobacteriales (UID2815)	97.88	0	0
A.5.C.60-MM-bin.6	A	5	C	60	MM	k__Bacteria (UID3060)	97.97	0	0
A.5.C.60-MM-bin.7	A	5	C	60	MM	o__Burkholderiales (UID4000)	95.79	0.05	100
A.5.C.60-MM-bin.8	A	5	C	60	MM	f__Bacillaceae (UID829)	94.66	0.03	0
A.5.C.60-MM-bin.9	A	5	C	60	MM	o__Rhizobiales (UID3481)	99.44	0.44	0
A.5.N.60-8K-bin.1	A	5	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.5.N.60-8K-bin.10	A	5	N	60	8K	k__Bacteria (UID2565)	94.62	0	0
A.5.N.60-8K-bin.11	A	5	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.N.60-8K-bin.12	A	5	N	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.N.60-8K-bin.13	A	5	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.N.60-8K-bin.14	A	5	N	60	8K	o__Rhodospirillales (UID3754)	88.06	0	0
A.5.N.60-8K-bin.15	A	5	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.5.N.60-8K-bin.16	A	5	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.N.60-8K-bin.17	A	5	N	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.N.60-8K-bin.18	A	5	N	60	8K	k__Bacteria (UID2565)	100	0	0
A.5.N.60-8K-bin.19	A	5	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.N.60-8K-bin.2	A	5	N	60	8K	k__Bacteria (UID2565)	94.62	0	0
A.5.N.60-8K-bin.20	A	5	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.5.N.60-8K-bin.21	A	5	N	60	8K	f__Rhodobacteraceae (UID3340)	88.48	0	0
A.5.N.60-8K-bin.22	A	5	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.5.N.60-8K-bin.23	A	5	N	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.N.60-8K-bin.24	A	5	N	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.N.60-8K-bin.25	A	5	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.N.60-8K-bin.26	A	5	N	60	8K	o__Rhizobiales (UID3481)	98.64	0.48	25
A.5.N.60-8K-bin.27	A	5	N	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.N.60-8K-bin.28	A	5	N	60	8K	o__Rhodospirillales (UID3754)	88.06	0	0
A.5.N.60-8K-bin.29	A	5	N	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.N.60-8K-bin.3	A	5	N	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.N.60-8K-bin.4	A	5	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.N.60-8K-bin.5	A	5	N	60	8K	k__Bacteria (UID2565)	94.62	0	0
A.5.N.60-8K-bin.6	A	5	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.N.60-8K-bin.7	A	5	N	60	8K	o__Rhizobiales (UID3481)	96.3	0.48	25
A.5.N.60-8K-bin.8	A	5	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.N.60-8K-bin.9	A	5	N	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.N.60-DT-bin.1	A	5	N	60	DT	f__Rhizobiaceae (UID3564)	95.24	2.24	0
A.5.N.60-DT-bin.10	A	5	N	60	DT	f__Rhodobacteraceae (UID3340)	99.37	0.45	0
A.5.N.60-DT-bin.11	A	5	N	60	DT	k__Bacteria (UID3060)	99.39	0	0
A.5.N.60-DT-bin.12	A	5	N	60	DT	o__Rhizobiales (UID3481)	99.44	7.12	1.15
A.5.N.60-DT-bin.13	A	5	N	60	DT	f__Halobacteriaceae (UID96)	90.72	6.5	80
A.5.N.60-DT-bin.14	A	5	N	60	DT	o__Rhodospirillales (UID3754)	97.47	1	0
A.5.N.60-DT-bin.15	A	5	N	60	DT	p__Euryarchaeota (UID49)	93.46	2.61	0
A.5.N.60-DT-bin.16	A	5	N	60	DT	k__Bacteria (UID2570)	98.9	5.52	0
A.5.N.60-DT-bin.17	A	5	N	60	DT	o__Rhodospirillales (UID3754)	99.5	0	0
A.5.N.60-DT-bin.18	A	5	N	60	DT	k__Bacteria (UID2570)	93.41	1.37	0
A.5.N.60-DT-bin.19	A	5	N	60	DT	p__Euryarchaeota (UID49)	97.39	0	0
A.5.N.60-DT-bin.2	A	5	N	60	DT	k__Bacteria (UID2570)	98.91	0	0
A.5.N.60-DT-bin.20	A	5	N	60	DT	o__Actinomycetales (UID1815)	99.33	0.41	50
A.5.N.60-DT-bin.21	A	5	N	60	DT	f__Rhizobiaceae (UID3563)	95.43	4.15	23.08
A.5.N.60-DT-bin.3	A	5	N	60	DT	k__Bacteria (UID3060)	99.19	0	0
A.5.N.60-DT-bin.4	A	5	N	60	DT	f__Halobacteriaceae (UID96)	87.6	6.35	70.37
A.5.N.60-DT-bin.5	A	5	N	60	DT	k__Archaea (UID2)	69.48	15.46	3.64
A.5.N.60-DT-bin.6	A	5	N	60	DT	f__Enterobacteriaceae (UID5054)	55.26	15.23	93.24
A.5.N.60-DT-bin.7	A	5	N	60	DT	k__Bacteria (UID2565)	100	0	0
A.5.N.60-DT-bin.8	A	5	N	60	DT	f__Rhodobacteraceae (UID3356)	98.94	1.54	0
A.5.N.60-DT-bin.9	A	5	N	60	DT	p__Euryarchaeota (UID49)	99.35	6.54	0
A.5.N.60-MM-bin.1	A	5	N	60	MM	k__Bacteria (UID3060)	99.19	0	0
A.5.N.60-MM-bin.10	A	5	N	60	MM	k__Bacteria (UID3060)	99.39	0	0
A.5.N.60-MM-bin.11	A	5	N	60	MM	o__Actinomycetales (UID1814)	95.82	0.44	33.33
A.5.N.60-MM-bin.12	A	5	N	60	MM	k__Bacteria (UID2570)	93.41	0.27	0
A.5.N.60-MM-bin.13	A	5	N	60	MM	f__Rhizobiaceae (UID3564)	98.81	0.62	0
A.5.N.60-MM-bin.14	A	5	N	60	MM	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.N.60-MM-bin.15	A	5	N	60	MM	k__Bacteria (UID2570)	96.69	1.66	0
A.5.N.60-MM-bin.2	A	5	N	60	MM	o__Actinomycetales (UID1815)	98.58	0.41	0
A.5.N.60-MM-bin.3	A	5	N	60	MM	k__Bacteria (UID2570)	98.91	0	0
A.5.N.60-MM-bin.4	A	5	N	60	MM	f__Rhodobacteraceae (UID3340)	99.09	0	0
A.5.N.60-MM-bin.5	A	5	N	60	MM	k__Bacteria (UID2565)	98.92	0	0
A.5.N.60-MM-bin.6	A	5	N	60	MM	o__Actinomycetales (UID1814)	97.3	0.26	75
A.5.N.60-MM-bin.7	A	5	N	60	MM	f__Rhodobacteraceae (UID3356)	98.64	0.33	0
A.5.N.60-MM-bin.8	A	5	N	60	MM	o__Rhodospirillales (UID3754)	94.03	1.49	25
A.5.N.60-MM-bin.9	A	5	N	60	MM	o__Rhizobiales (UID3481)	99.44	2.44	5
A.5.V.60-8K-bin.1	A	5	V	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.V.60-8K-bin.10	A	5	V	60	8K	f__Rhodobacteraceae (UID3361)	99.25	0.23	0
A.5.V.60-8K-bin.11	A	5	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.V.60-8K-bin.12	A	5	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.V.60-8K-bin.13	A	5	V	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.V.60-8K-bin.14	A	5	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.V.60-8K-bin.15	A	5	V	60	8K	o__Rhizobiales (UID3481)	92.49	0.48	25
A.5.V.60-8K-bin.16	A	5	V	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.V.60-8K-bin.17	A	5	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.V.60-8K-bin.18	A	5	V	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.5.V.60-8K-bin.19	A	5	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.V.60-8K-bin.2	A	5	V	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.V.60-8K-bin.20	A	5	V	60	8K	k__Bacteria (UID3060)	95.94	0	0
A.5.V.60-8K-bin.21	A	5	V	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.V.60-8K-bin.22	A	5	V	60	8K	o__Rhodospirillales (UID3754)	97.01	0	0
A.5.V.60-8K-bin.23	A	5	V	60	8K	o__Rhodospirillales (UID3754)	89.55	0	0
A.5.V.60-8K-bin.24	A	5	V	60	8K	k__Bacteria (UID3060)	95.94	0	0
A.5.V.60-8K-bin.25	A	5	V	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.5.V.60-8K-bin.26	A	5	V	60	8K	o__Rhodospirillales (UID3754)	90.05	0	0
A.5.V.60-8K-bin.27	A	5	V	60	8K	o__Burkholderiales (UID4000)	98.13	0	0
A.5.V.60-8K-bin.28	A	5	V	60	8K	k__Bacteria (UID3060)	95.94	0	0
A.5.V.60-8K-bin.29	A	5	V	60	8K	o__Rhodospirillales (UID3754)	99.9	0.5	0
A.5.V.60-8K-bin.3	A	5	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.V.60-8K-bin.30	A	5	V	60	8K	o__Rhodospirillales (UID3754)	89.55	0	0
A.5.V.60-8K-bin.31	A	5	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.V.60-8K-bin.32	A	5	V	60	8K	f__Bacillaceae (UID829)	98.31	1.12	0
A.5.V.60-8K-bin.33	A	5	V	60	8K	k__Bacteria (UID3060)	95.94	0	0
A.5.V.60-8K-bin.34	A	5	V	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.V.60-8K-bin.35	A	5	V	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.V.60-8K-bin.36	A	5	V	60	8K	o__Rhodospirillales (UID3754)	99.5	0.5	0
A.5.V.60-8K-bin.37	A	5	V	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.V.60-8K-bin.38	A	5	V	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.V.60-8K-bin.39	A	5	V	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.5.V.60-8K-bin.4	A	5	V	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.V.60-8K-bin.40	A	5	V	60	8K	f__Bacillaceae (UID829)	98.31	1.12	0
A.5.V.60-8K-bin.41	A	5	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.V.60-8K-bin.42	A	5	V	60	8K	f__Bacillaceae (UID829)	98.31	1.12	0
A.5.V.60-8K-bin.43	A	5	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.V.60-8K-bin.44	A	5	V	60	8K	f__Rhodobacteraceae (UID3361)	99.25	0.53	0
A.5.V.60-8K-bin.45	A	5	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.5.V.60-8K-bin.46	A	5	V	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.V.60-8K-bin.47	A	5	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.V.60-8K-bin.48	A	5	V	60	8K	f__Bacillaceae (UID829)	98.31	1.12	0
A.5.V.60-8K-bin.49	A	5	V	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.V.60-8K-bin.5	A	5	V	60	8K	o__Rhodospirillales (UID3754)	99.9	0.5	0
A.5.V.60-8K-bin.50	A	5	V	60	8K	o__Rhizobiales (UID3481)	98.64	0.48	25
A.5.V.60-8K-bin.51	A	5	V	60	8K	o__Burkholderiales (UID4000)	97.2	0	0
A.5.V.60-8K-bin.6	A	5	V	60	8K	o__Burkholderiales (UID4000)	97.2	0	0
A.5.V.60-8K-bin.7	A	5	V	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.5.V.60-8K-bin.8	A	5	V	60	8K	o__Burkholderiales (UID4000)	98.13	0	0
A.5.V.60-8K-bin.9	A	5	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.V.60-DT-bin.1	A	5	V	60	DT	k__Bacteria (UID2570)	98.91	0	0
A.5.V.60-DT-bin.10	A	5	V	60	DT	g__Vibrio (UID4878)	98.69	0.03	0
A.5.V.60-DT-bin.11	A	5	V	60	DT	f__Bacillaceae (UID829)	98.85	1.12	0
A.5.V.60-DT-bin.12	A	5	V	60	DT	f__Halobacteriaceae (UID96)	92.25	7.24	51.85
A.5.V.60-DT-bin.13	A	5	V	60	DT	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.V.60-DT-bin.14	A	5	V	60	DT	p__Euryarchaeota (UID49)	97.39	0	0
A.5.V.60-DT-bin.15	A	5	V	60	DT	f__Halobacteriaceae (UID96)	90.57	3.49	76.67
A.5.V.60-DT-bin.16	A	5	V	60	DT	k__Bacteria (UID3060)	99.39	0	0
A.5.V.60-DT-bin.17	A	5	V	60	DT	k__Archaea (UID2)	69.16	14.52	0
A.5.V.60-DT-bin.18	A	5	V	60	DT	p__Euryarchaeota (UID49)	99.35	3.92	0
A.5.V.60-DT-bin.19	A	5	V	60	DT	k__Bacteria (UID2570)	95.6	3.02	0
A.5.V.60-DT-bin.2	A	5	V	60	DT	o__Burkholderiales (UID4000)	100	0	0
A.5.V.60-DT-bin.20	A	5	V	60	DT	f__Rhodobacteraceae (UID3356)	99.24	0.3	0
A.5.V.60-DT-bin.21	A	5	V	60	DT	o__Rhodospirillales (UID3754)	99.9	3.37	0
A.5.V.60-DT-bin.22	A	5	V	60	DT	k__Bacteria (UID203)	87.93	43.46	65.52
A.5.V.60-DT-bin.23	A	5	V	60	DT	o__Rhizobiales (UID3481)	99.44	1.21	5.26
A.5.V.60-DT-bin.24	A	5	V	60	DT	p__Euryarchaeota (UID49)	96.08	2.61	0
A.5.V.60-DT-bin.3	A	5	V	60	DT	f__Rhodobacteraceae (UID3340)	99.39	2.78	0
A.5.V.60-DT-bin.4	A	5	V	60	DT	k__Bacteria (UID3060)	98.37	0	0
A.5.V.60-DT-bin.5	A	5	V	60	DT	f__Rhodobacteraceae (UID3361)	99.25	0.83	0
A.5.V.60-DT-bin.6	A	5	V	60	DT	k__Bacteria (UID2570)	98.34	3.31	16.67
A.5.V.60-DT-bin.7	A	5	V	60	DT	f__Rhodobacteraceae (UID3356)	93.15	0.48	0
A.5.V.60-DT-bin.8	A	5	V	60	DT	k__Bacteria (UID3060)	98.78	0.91	0
A.5.V.60-DT-bin.9	A	5	V	60	DT	o__Rhodospirillales (UID3754)	97.01	0	0
A.5.V.60-MM-bin.1	A	5	V	60	MM	f__Rhodobacteraceae (UID3340)	99.09	0	0
A.5.V.60-MM-bin.10	A	5	V	60	MM	k__Bacteria (UID3060)	96.75	0.51	0
A.5.V.60-MM-bin.13	A	5	V	60	MM	f__Bacillaceae (UID829)	91.75	0.06	100
A.5.V.60-MM-bin.14	A	5	V	60	MM	o__Flavobacteriales (UID2815)	97.55	0	0
A.5.V.60-MM-bin.15	A	5	V	60	MM	c__Betaproteobacteria (UID3959)	98.03	0.33	0
A.5.V.60-MM-bin.16	A	5	V	60	MM	k__Bacteria (UID3060)	97.36	0	0
A.5.V.60-MM-bin.17	A	5	V	60	MM	g__Vibrio (UID4878)	98.78	0.03	0
A.5.V.60-MM-bin.18	A	5	V	60	MM	o__Rhodospirillales (UID3754)	98.91	0	0
A.5.V.60-MM-bin.2	A	5	V	60	MM	k__Bacteria (UID2570)	98.91	0	0
A.5.V.60-MM-bin.20	A	5	V	60	MM	k__Bacteria (UID3060)	98.78	0.41	100
A.5.V.60-MM-bin.21	A	5	V	60	MM	f__Rhodobacteraceae (UID3361)	99.25	0.83	0
A.5.V.60-MM-bin.22	A	5	V	60	MM	o__Rhizobiales (UID3481)	99.44	0.49	40
A.5.V.60-MM-bin.23	A	5	V	60	MM	o__Rhodospirillales (UID3754)	97.96	0.5	0
A.5.V.60-MM-bin.24	A	5	V	60	MM	f__Rhizobiaceae (UID3564)	99.5	0.43	0
A.5.V.60-MM-bin.3	A	5	V	60	MM	f__Rhodobacteraceae (UID3356)	99.24	0.3	0
A.5.V.60-MM-bin.4	A	5	V	60	MM	k__Bacteria (UID2570)	97.8	0.27	0
A.5.V.60-MM-bin.5	A	5	V	60	MM	f__Rhodobacteraceae (UID3356)	99.55	0.33	0
A.5.V.60-MM-bin.6	A	5	V	60	MM	o__Rhodospirillales (UID3754)	99	1	0
A.5.V.60-MM-bin.7	A	5	V	60	MM	k__Bacteria (UID2570)	100	0	0
A.5.V.60-MM-bin.8	A	5	V	60	MM	o__Burkholderiales (UID4000)	95.79	0.47	0
