"Bin.Id"	"Community"	"Abundance_distribution"	"Taxonomic_distribution"	"Depth"	"Pipeline"	"Marker.lineage"	"Completeness"	"Contamination"	"Strain.heterogeneity"
"14531"	"B.4.C.60-8K-bin.3"	"B"	4	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	99.23	0.79	0
"14541"	"B.4.C.60-8K-bin.30"	"B"	4	"C"	60	"8K"	"o__Rhizobiales (UID3481)"	98.64	0.44	0
"14551"	"B.4.C.60-8K-bin.31"	"B"	4	"C"	60	"8K"	"o__Campylobacterales (UID3068)"	97.42	1.54	33.33
"14561"	"B.4.C.60-8K-bin.32"	"B"	4	"C"	60	"8K"	"f__Rhodobacteraceae (UID3340)"	95.61	0	0
"14571"	"B.4.C.60-8K-bin.33"	"B"	4	"C"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	93.68	0.04	0
"14581"	"B.4.C.60-8K-bin.34"	"B"	4	"C"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"14591"	"B.4.C.60-8K-bin.35"	"B"	4	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"14601"	"B.4.C.60-8K-bin.36"	"B"	4	"C"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.19	50
"14611"	"B.4.C.60-8K-bin.37"	"B"	4	"C"	60	"8K"	"o__Campylobacterales (UID3068)"	97.42	1.54	33.33
"14621"	"B.4.C.60-8K-bin.38"	"B"	4	"C"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.19	50
"14631"	"B.4.C.60-8K-bin.39"	"B"	4	"C"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	96.11	0.04	0
"14641"	"B.4.C.60-8K-bin.4"	"B"	4	"C"	60	"8K"	"o__Flavobacteriales (UID2815)"	99.02	0.02	100
"14651"	"B.4.C.60-8K-bin.40"	"B"	4	"C"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"14661"	"B.4.C.60-8K-bin.41"	"B"	4	"C"	60	"8K"	"o__Flavobacteriales (UID2815)"	99.02	0.02	100
"14671"	"B.4.C.60-8K-bin.42"	"B"	4	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	99.23	0.79	0
"14681"	"B.4.C.60-8K-bin.43"	"B"	4	"C"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"14691"	"B.4.C.60-8K-bin.44"	"B"	4	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"14701"	"B.4.C.60-8K-bin.45"	"B"	4	"C"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"14711"	"B.4.C.60-8K-bin.46"	"B"	4	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"14721"	"B.4.C.60-8K-bin.47"	"B"	4	"C"	60	"8K"	"o__Flavobacteriales (UID2815)"	99.02	0.02	100
"14731"	"B.4.C.60-8K-bin.48"	"B"	4	"C"	60	"8K"	"f__Vibrionaceae (UID4868)"	82.4	0.56	0
"14741"	"B.4.C.60-8K-bin.5"	"B"	4	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	99.23	0.79	0
"14751"	"B.4.C.60-8K-bin.6"	"B"	4	"C"	60	"8K"	"f__Vibrionaceae (UID4868)"	82.68	0.56	0
"14761"	"B.4.C.60-8K-bin.7"	"B"	4	"C"	60	"8K"	"f__Rhodobacteraceae (UID3340)"	93.18	0	0
"14771"	"B.4.C.60-8K-bin.8"	"B"	4	"C"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.19	50
"14781"	"B.4.C.60-8K-bin.9"	"B"	4	"C"	60	"8K"	"o__Rhizobiales (UID3481)"	98.64	0.44	0
"14791"	"B.4.C.60-DT-bin.1"	"B"	4	"C"	60	"DT"	"o__Actinomycetales (UID1590)"	95	2.94	0
"1480"	"B.4.C.60-DT-bin.10"	"B"	4	"C"	60	"DT"	"f__Rhodobacteraceae (UID3340)"	99.55	0.61	0
"14821"	"B.4.C.60-DT-bin.3"	"B"	4	"C"	60	"DT"	"c__Thermoprotei (UID148)"	99.37	0.63	0
"14831"	"B.4.C.60-DT-bin.4"	"B"	4	"C"	60	"DT"	"f__Micrococcaceae (UID1623)"	98.32	1.65	28.57
"14841"	"B.4.C.60-DT-bin.5"	"B"	4	"C"	60	"DT"	"c__Thermoprotei (UID148)"	98.73	0	0
"14851"	"B.4.C.60-DT-bin.6"	"B"	4	"C"	60	"DT"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"1487"	"B.4.C.60-DT-bin.8"	"B"	4	"C"	60	"DT"	"c__Thermoprotei (UID148)"	100	0.63	0
"14891"	"B.4.C.60-MM-bin.1"	"B"	4	"C"	60	"MM"	"o__Actinomycetales (UID1590)"	95	0	0
"14901"	"B.4.C.60-MM-bin.10"	"B"	4	"C"	60	"MM"	"o__Flavobacteriales (UID2815)"	100	0.14	100
"14911"	"B.4.C.60-MM-bin.11"	"B"	4	"C"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	98.78	0.35	0
"14931"	"B.4.C.60-MM-bin.13"	"B"	4	"C"	60	"MM"	"f__Micrococcaceae (UID1631)"	97.37	3.79	43.75
"1494"	"B.4.C.60-MM-bin.14"	"B"	4	"C"	60	"MM"	"f__Rhodobacteraceae (UID3340)"	98.94	0.08	0
"14951"	"B.4.C.60-MM-bin.15"	"B"	4	"C"	60	"MM"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"14961"	"B.4.C.60-MM-bin.16"	"B"	4	"C"	60	"MM"	"o__Burkholderiales (UID4000)"	94.75	4.07	46.67
"14971"	"B.4.C.60-MM-bin.2"	"B"	4	"C"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	98.65	0.35	0
"14981"	"B.4.C.60-MM-bin.3"	"B"	4	"C"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	99.39	0.61	0
"14991"	"B.4.C.60-MM-bin.4"	"B"	4	"C"	60	"MM"	"o__Rhizobiales (UID3481)"	99.4	0.48	25
"1500"	"B.4.C.60-MM-bin.5"	"B"	4	"C"	60	"MM"	"o__Burkholderiales (UID4000)"	93.14	3.51	25
"15011"	"B.4.C.60-MM-bin.6"	"B"	4	"C"	60	"MM"	"f__Vibrionaceae (UID4868)"	99.93	0.91	0
"15021"	"B.4.C.60-MM-bin.7"	"B"	4	"C"	60	"MM"	"c__Betaproteobacteria (UID3959)"	96.9	8.99	21.62
"15041"	"B.4.C.60-MM-bin.9"	"B"	4	"C"	60	"MM"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"15051"	"B.4.N.60-8K-bin.1"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"15061"	"B.4.N.60-8K-bin.10"	"B"	4	"N"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	93.68	0.04	0
"15071"	"B.4.N.60-8K-bin.11"	"B"	4	"N"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	93.68	0.04	0
"15081"	"B.4.N.60-8K-bin.12"	"B"	4	"N"	60	"8K"	"o__Campylobacterales (UID3068)"	99.41	0.42	0
"15091"	"B.4.N.60-8K-bin.13"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"15101"	"B.4.N.60-8K-bin.14"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1631)"	99.71	0.29	0
"15111"	"B.4.N.60-8K-bin.15"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	92.58	0	0
"15121"	"B.4.N.60-8K-bin.16"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"15131"	"B.4.N.60-8K-bin.17"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1631)"	99.71	0.29	0
"15141"	"B.4.N.60-8K-bin.18"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"15151"	"B.4.N.60-8K-bin.19"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1631)"	99.71	0.29	0
"15161"	"B.4.N.60-8K-bin.2"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"15171"	"B.4.N.60-8K-bin.20"	"B"	4	"N"	60	"8K"	"f__Rhodobacteraceae (UID3340)"	82.73	0	0
"15181"	"B.4.N.60-8K-bin.21"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"15191"	"B.4.N.60-8K-bin.22"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"15201"	"B.4.N.60-8K-bin.23"	"B"	4	"N"	60	"8K"	"o__Flavobacteriales (UID2815)"	100	0.02	100
"15211"	"B.4.N.60-8K-bin.24"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	100	0.53	0
"15221"	"B.4.N.60-8K-bin.25"	"B"	4	"N"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	98.17	0.35	0
"15231"	"B.4.N.60-8K-bin.26"	"B"	4	"N"	60	"8K"	"o__Flavobacteriales (UID2815)"	100	0.02	100
"15241"	"B.4.N.60-8K-bin.27"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"15251"	"B.4.N.60-8K-bin.28"	"B"	4	"N"	60	"8K"	"o__Flavobacteriales (UID2815)"	100	0.02	100
"15261"	"B.4.N.60-8K-bin.29"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"15271"	"B.4.N.60-8K-bin.3"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	100	0.53	0
"15281"	"B.4.N.60-8K-bin.30"	"B"	4	"N"	60	"8K"	"o__Campylobacterales (UID3068)"	99.41	0.42	0
"15291"	"B.4.N.60-8K-bin.31"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	100	0.53	0
"15301"	"B.4.N.60-8K-bin.32"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	92.58	0	0
"15311"	"B.4.N.60-8K-bin.33"	"B"	4	"N"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	93.68	0.04	0
"15321"	"B.4.N.60-8K-bin.34"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"15331"	"B.4.N.60-8K-bin.35"	"B"	4	"N"	60	"8K"	"f__Bacillaceae (UID829)"	94.84	1.03	0
"15341"	"B.4.N.60-8K-bin.36"	"B"	4	"N"	60	"8K"	"o__Flavobacteriales (UID2815)"	100	0.02	100
"15351"	"B.4.N.60-8K-bin.37"	"B"	4	"N"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"15361"	"B.4.N.60-8K-bin.38"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"15371"	"B.4.N.60-8K-bin.39"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.15	33.33
"15381"	"B.4.N.60-8K-bin.4"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	92.58	0	0
"15391"	"B.4.N.60-8K-bin.40"	"B"	4	"N"	60	"8K"	"f__Enterobacteriaceae (UID5054)"	94.47	0.75	0
"15401"	"B.4.N.60-8K-bin.41"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.15	33.33
"15411"	"B.4.N.60-8K-bin.42"	"B"	4	"N"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	96.11	0.04	0
"15421"	"B.4.N.60-8K-bin.43"	"B"	4	"N"	60	"8K"	"f__Enterobacteriaceae (UID5054)"	94.47	0.75	0
"15431"	"B.4.N.60-8K-bin.44"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	92.58	0	0
"15441"	"B.4.N.60-8K-bin.45"	"B"	4	"N"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	100	0.53	0
"15451"	"B.4.N.60-8K-bin.46"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"15461"	"B.4.N.60-8K-bin.47"	"B"	4	"N"	60	"8K"	"o__Campylobacterales (UID3068)"	99.41	0.42	0
"15471"	"B.4.N.60-8K-bin.48"	"B"	4	"N"	60	"8K"	"f__Enterobacteriaceae (UID5054)"	94.47	0.75	0
"1548"	"B.4.N.60-8K-bin.49"	"B"	4	"N"	60	"8K"	"f__Enterobacteriaceae (UID5054)"	94.47	0.75	0
"15491"	"B.4.N.60-8K-bin.5"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1631)"	99.71	0.29	0
"15501"	"B.4.N.60-8K-bin.50"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"15511"	"B.4.N.60-8K-bin.51"	"B"	4	"N"	60	"8K"	"o__Campylobacterales (UID3068)"	99.41	0.42	0
"1552"	"B.4.N.60-8K-bin.6"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"15531"	"B.4.N.60-8K-bin.7"	"B"	4	"N"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"15541"	"B.4.N.60-8K-bin.8"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.15	33.33
"15551"	"B.4.N.60-8K-bin.9"	"B"	4	"N"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.15	33.33
"15561"	"B.4.N.60-DT-bin.1"	"B"	4	"N"	60	"DT"	"o__Flavobacteriales (UID2815)"	100	0.02	100
"15571"	"B.4.N.60-DT-bin.10"	"B"	4	"N"	60	"DT"	"o__Campylobacterales (UID3068)"	95.11	0.72	25
"15581"	"B.4.N.60-DT-bin.11"	"B"	4	"N"	60	"DT"	"o__Campylobacterales (UID3068)"	98.35	1.47	0
"15591"	"B.4.N.60-DT-bin.12"	"B"	4	"N"	60	"DT"	"f__Enterobacteriaceae (UID5054)"	94.47	0.75	0
"15601"	"B.4.N.60-DT-bin.13"	"B"	4	"N"	60	"DT"	"c__Thermoprotei (UID148)"	100	0.63	0
"15611"	"B.4.N.60-DT-bin.14"	"B"	4	"N"	60	"DT"	"f__Rhodobacteraceae (UID3356)"	99.39	0.5	0
"15641"	"B.4.N.60-DT-bin.17"	"B"	4	"N"	60	"DT"	"o__Actinomycetales (UID1812)"	99.67	0.94	0
"15651"	"B.4.N.60-DT-bin.18"	"B"	4	"N"	60	"DT"	"c__Thermoprotei (UID148)"	99.37	0	0
"15661"	"B.4.N.60-DT-bin.19"	"B"	4	"N"	60	"DT"	"f__Bacillaceae (UID829)"	98.66	2.13	0
"15671"	"B.4.N.60-DT-bin.2"	"B"	4	"N"	60	"DT"	"f__Halobacteriaceae (UID85)"	85.83	1.6	14.29
"15681"	"B.4.N.60-DT-bin.20"	"B"	4	"N"	60	"DT"	"f__Micrococcaceae (UID1631)"	99.71	0.49	0
"15691"	"B.4.N.60-DT-bin.21"	"B"	4	"N"	60	"DT"	"f__Rhodobacteraceae (UID3340)"	99.7	0.23	50
"15701"	"B.4.N.60-DT-bin.22"	"B"	4	"N"	60	"DT"	"o__Actinomycetales (UID1812)"	97.58	0.55	0
"15711"	"B.4.N.60-DT-bin.23"	"B"	4	"N"	60	"DT"	"f__Bifidobacteriaceae (UID1458)"	99.24	0	0
"15721"	"B.4.N.60-DT-bin.3"	"B"	4	"N"	60	"DT"	"o__Actinomycetales (UID1590)"	95	2.65	0
"15731"	"B.4.N.60-DT-bin.4"	"B"	4	"N"	60	"DT"	"o__Campylobacterales (UID3068)"	99.41	0.42	0
"15741"	"B.4.N.60-DT-bin.5"	"B"	4	"N"	60	"DT"	"o__Sphingomonadales (UID3310)"	84.25	2.44	17.65
"15751"	"B.4.N.60-DT-bin.6"	"B"	4	"N"	60	"DT"	"f__Micrococcaceae (UID1623)"	98.32	1.15	33.33
"15761"	"B.4.N.60-DT-bin.7"	"B"	4	"N"	60	"DT"	"o__Sphingomonadales (UID3310)"	97.16	1.66	31.25
"15771"	"B.4.N.60-DT-bin.8"	"B"	4	"N"	60	"DT"	"f__Rhodobacteraceae (UID3356)"	98.65	0.65	0
"15781"	"B.4.N.60-DT-bin.9"	"B"	4	"N"	60	"DT"	"f__Bifidobacteriaceae (UID1458)"	100	0.76	0
"15791"	"B.4.N.60-MM-bin.1"	"B"	4	"N"	60	"MM"	"f__Bifidobacteriaceae (UID1458)"	99.43	4.22	18.75
"15801"	"B.4.N.60-MM-bin.10"	"B"	4	"N"	60	"MM"	"f__Micrococcaceae (UID1623)"	98.32	1.18	0
"15811"	"B.4.N.60-MM-bin.11"	"B"	4	"N"	60	"MM"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"15831"	"B.4.N.60-MM-bin.13"	"B"	4	"N"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	98.48	0.35	0
"15841"	"B.4.N.60-MM-bin.14"	"B"	4	"N"	60	"MM"	"o__Burkholderiales (UID4000)"	95.27	0.47	0
"15851"	"B.4.N.60-MM-bin.15"	"B"	4	"N"	60	"MM"	"o__Actinomycetales (UID1590)"	95	0	0
"15861"	"B.4.N.60-MM-bin.16"	"B"	4	"N"	60	"MM"	"o__Flavobacteriales (UID2815)"	100	0	0
"15871"	"B.4.N.60-MM-bin.17"	"B"	4	"N"	60	"MM"	"o__Actinomycetales (UID1812)"	98.79	1.14	0
"15891"	"B.4.N.60-MM-bin.19"	"B"	4	"N"	60	"MM"	"o__Campylobacterales (UID3068)"	92.38	0.12	0
"15901"	"B.4.N.60-MM-bin.2"	"B"	4	"N"	60	"MM"	"o__Campylobacterales (UID3068)"	96.78	3.31	18.18
"15921"	"B.4.N.60-MM-bin.4"	"B"	4	"N"	60	"MM"	"f__Rhodobacteraceae (UID3340)"	99.04	0.23	0
"15931"	"B.4.N.60-MM-bin.5"	"B"	4	"N"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	98.65	0.35	0
"15941"	"B.4.N.60-MM-bin.6"	"B"	4	"N"	60	"MM"	"c__Betaproteobacteria (UID3959)"	99.14	0.95	0
"15951"	"B.4.N.60-MM-bin.7"	"B"	4	"N"	60	"MM"	"o__Burkholderiales (UID4000)"	98.73	0.56	80
"15961"	"B.4.N.60-MM-bin.8"	"B"	4	"N"	60	"MM"	"f__Bifidobacteriaceae (UID1458)"	97.81	1.26	0
"15971"	"B.4.N.60-MM-bin.9"	"B"	4	"N"	60	"MM"	"o__Campylobacterales (UID3068)"	96.23	3.77	0
"15981"	"B.4.V.60-8K-bin.1"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"15991"	"B.4.V.60-8K-bin.10"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"16001"	"B.4.V.60-8K-bin.11"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"16011"	"B.4.V.60-8K-bin.12"	"B"	4	"V"	60	"8K"	"o__Flavobacteriales (UID2815)"	94.61	0	0
"16021"	"B.4.V.60-8K-bin.13"	"B"	4	"V"	60	"8K"	"f__Micrococcaceae (UID1623)"	98.32	1.65	66.67
"16031"	"B.4.V.60-8K-bin.14"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3340)"	87.12	0	0
"16041"	"B.4.V.60-8K-bin.15"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	95.13	0.66	0
"16051"	"B.4.V.60-8K-bin.16"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"16061"	"B.4.V.60-8K-bin.17"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3340)"	87.12	0	0
"16071"	"B.4.V.60-8K-bin.18"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	95.13	0.66	0
"16081"	"B.4.V.60-8K-bin.19"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"16091"	"B.4.V.60-8K-bin.2"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3340)"	87.12	0	0
"16101"	"B.4.V.60-8K-bin.20"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	93.68	0.04	0
"16111"	"B.4.V.60-8K-bin.21"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	96.11	0.04	0
"16121"	"B.4.V.60-8K-bin.22"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"16131"	"B.4.V.60-8K-bin.23"	"B"	4	"V"	60	"8K"	"o__Rhizobiales (UID3481)"	98.64	0.44	0
"16141"	"B.4.V.60-8K-bin.24"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"16151"	"B.4.V.60-8K-bin.25"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	95.13	0.66	0
"16161"	"B.4.V.60-8K-bin.26"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"16171"	"B.4.V.60-8K-bin.27"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"16181"	"B.4.V.60-8K-bin.28"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"16191"	"B.4.V.60-8K-bin.29"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	99.23	0.79	0
"16201"	"B.4.V.60-8K-bin.3"	"B"	4	"V"	60	"8K"	"o__Rhizobiales (UID3481)"	98.64	0.44	0
"16211"	"B.4.V.60-8K-bin.30"	"B"	4	"V"	60	"8K"	"o__Flavobacteriales (UID2815)"	94.61	0	0
"16221"	"B.4.V.60-8K-bin.31"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"16231"	"B.4.V.60-8K-bin.32"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"16241"	"B.4.V.60-8K-bin.33"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	93.68	0.04	0
"16251"	"B.4.V.60-8K-bin.34"	"B"	4	"V"	60	"8K"	"o__Flavobacteriales (UID2815)"	94.61	0	0
"16261"	"B.4.V.60-8K-bin.35"	"B"	4	"V"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"16271"	"B.4.V.60-8K-bin.36"	"B"	4	"V"	60	"8K"	"o__Flavobacteriales (UID2815)"	94.61	0	0
"16281"	"B.4.V.60-8K-bin.37"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3340)"	87.12	0	0
"16291"	"B.4.V.60-8K-bin.4"	"B"	4	"V"	60	"8K"	"o__Rhizobiales (UID3481)"	98.64	0.44	0
"16301"	"B.4.V.60-8K-bin.5"	"B"	4	"V"	60	"8K"	"f__Rhodobacteraceae (UID3356)"	93.68	0.04	0
"16311"	"B.4.V.60-8K-bin.6"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	99.37	0	0
"16321"	"B.4.V.60-8K-bin.7"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"16331"	"B.4.V.60-8K-bin.8"	"B"	4	"V"	60	"8K"	"c__Thermoprotei (UID148)"	100	0.63	0
"1634"	"B.4.V.60-8K-bin.9"	"B"	4	"V"	60	"8K"	"o__Rhizobiales (UID3481)"	98.64	0.44	0
"16351"	"B.4.V.60-DT-bin.1"	"B"	4	"V"	60	"DT"	"o__Rhizobiales (UID3481)"	99.44	0.54	0
"16361"	"B.4.V.60-DT-bin.10"	"B"	4	"V"	60	"DT"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"16371"	"B.4.V.60-DT-bin.11"	"B"	4	"V"	60	"DT"	"o__Campylobacterales (UID3068)"	71.16	1.46	12.5
"16381"	"B.4.V.60-DT-bin.12"	"B"	4	"V"	60	"DT"	"c__Thermoprotei (UID148)"	100	0	0
"16391"	"B.4.V.60-DT-bin.13"	"B"	4	"V"	60	"DT"	"c__Thermoprotei (UID148)"	100	0.63	0
"16411"	"B.4.V.60-DT-bin.15"	"B"	4	"V"	60	"DT"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"16421"	"B.4.V.60-DT-bin.16"	"B"	4	"V"	60	"DT"	"o__Flavobacteriales (UID2815)"	100	0.25	100
"16441"	"B.4.V.60-DT-bin.18"	"B"	4	"V"	60	"DT"	"f__Rhodobacteraceae (UID3356)"	97.43	0.14	0
"16451"	"B.4.V.60-DT-bin.19"	"B"	4	"V"	60	"DT"	"o__Campylobacterales (UID3068)"	93.72	1.08	0
"16471"	"B.4.V.60-DT-bin.3"	"B"	4	"V"	60	"DT"	"c__Thermoprotei (UID148)"	99.37	0.32	0
"16481"	"B.4.V.60-DT-bin.4"	"B"	4	"V"	60	"DT"	"o__Actinomycetales (UID1590)"	95	0	0
"16491"	"B.4.V.60-DT-bin.5"	"B"	4	"V"	60	"DT"	"f__Micrococcaceae (UID1623)"	98.32	1.65	66.67
"16501"	"B.4.V.60-DT-bin.6"	"B"	4	"V"	60	"DT"	"o__Campylobacterales (UID3068)"	94.93	1.73	25
"16511"	"B.4.V.60-DT-bin.7"	"B"	4	"V"	60	"DT"	"f__Rhodobacteraceae (UID3340)"	99.55	0.08	0
"16521"	"B.4.V.60-DT-bin.8"	"B"	4	"V"	60	"DT"	"f__Vibrionaceae (UID4868)"	99.93	0.91	0
"16541"	"B.4.V.60-MM-bin.10"	"B"	4	"V"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	98.65	0.35	0
"16551"	"B.4.V.60-MM-bin.11"	"B"	4	"V"	60	"MM"	"o__Flavobacteriales (UID2815)"	100	0	0
"1656"	"B.4.V.60-MM-bin.2"	"B"	4	"V"	60	"MM"	"o__Actinomycetales (UID1812)"	99.23	0.79	0
"16571"	"B.4.V.60-MM-bin.3"	"B"	4	"V"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	98.48	0.5	33.33
"16581"	"B.4.V.60-MM-bin.4"	"B"	4	"V"	60	"MM"	"f__Vibrionaceae (UID4868)"	99.93	0.91	0
"16591"	"B.4.V.60-MM-bin.5"	"B"	4	"V"	60	"MM"	"f__Rhodobacteraceae (UID3356)"	99.39	0.61	0
"16601"	"B.4.V.60-MM-bin.6"	"B"	4	"V"	60	"MM"	"c__Betaproteobacteria (UID3959)"	98.1	3.6	14.29
"16611"	"B.4.V.60-MM-bin.7"	"B"	4	"V"	60	"MM"	"o__Rhizobiales (UID3481)"	99.44	0.44	0
"16621"	"B.4.V.60-MM-bin.8"	"B"	4	"V"	60	"MM"	"o__Burkholderiales (UID4000)"	96.9	3.03	41.67
"16631"	"B.4.V.60-MM-bin.9"	"B"	4	"V"	60	"MM"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"16641"	"B.5.C.60-8K-bin.1"	"B"	5	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	99.67	0.79	0
"16651"	"B.5.C.60-8K-bin.10"	"B"	5	"C"	60	"8K"	"o__Actinomycetales (UID1812)"	98.9	0.55	0
"16661"	"B.5.C.60-8K-bin.11"	"B"	5	"C"	60	"8K"	"o__Sphingomonadales (UID3310)"	95	0.09	0
"16671"	"B.5.C.60-8K-bin.12"	"B"	5	"C"	60	"8K"	"f__Bifidobacteriaceae (UID1458)"	88.94	0	0
"16681"	"B.5.C.60-8K-bin.13"	"B"	5	"C"	60	"8K"	"o__Campylobacterales (UID3068)"	99.41	0.42	0
"16691"	"B.5.C.60-8K-bin.14"	"B"	5	"C"	60	"8K"	"f__Halobacteriaceae (UID85)"	98.25	0.87	0
